product_url,product_name,brand,sku,image_url,star_rating,number_of_reviews,MRP,sale_price,discount_percentage,colour,description,details_and_care,style_1,category,material
https://www.debenhams.com/product/coast-lace-pleated-fit-and-flare-dress_bcc01719?colour=mink,Lace Pleated Fit And Flare Dress,Coast,SKU: BCC01719-142-18,https://media.boohoo.com/i/boohoo/bcc01719_mink_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,169,52,69,Mink,"Define big days with a romantic spin, starting with this demure midi dress. Nodding to vintage silhouettes, it features a nipped-in waist, softly pleated midi skirt and neat three-quarter sleeves. Elevate it instantly with strappy metallic heels and drop earrings.Style: Skater DressFabric: LaceLength: MidiNeckline: Round NeckSleeve Length: 3/4 Sleeve
Style: Skater Dress
Sleeve Length: 3/4 Sleeve
Length: Midi",Shell:40% Nylon 40% Cotton 20% Viscose Lining:100% Polyester Length 125cm,Skater Dress,Dresses,Cotton
https://www.debenhams.com/product/wallis-navy-frill-front-midi-dress_byy06143?colour=navy,Navy Frill Front Midi Dress,Wallis,SKU: BYY06143-148-16,https://media.boohoo.com/i/boohoo/byy06143_navy_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,20,Navy,"Just say dress. From sophisticated workwear styles to show stopping event-ready designs, our new season dresses have you covered for any and all occasions. Discover unique prints, elegant silhouettes and versatile styles. Whatever you've got in the diary, we've got the dress for it. Shop versatile Midi dresses, elegant Maxi dresses and everything in between.Style: Navy Frill Front Midi Dress Ideal for: Daywear Design: Frill Model wears size UK 10 and is 5' 9"" tall Make-up & Fragrance: Primer (Yves Saint Laurent, Touche Eclat Blur Primer 30ml), Foundation (Yves Saint Laurent, New All Hours Foundation), Blusher (Estée Lauder, Pure Color Envy Sculpting Blush), Mascara (Lancôme, Hypnôse Custom-Wear Volume Mascara), Setting Spray (Urban Decay, All Nighter Setting Spray 118ml), Fragrance (Valentino, Born In Roma Eau De Parfum).This garment is READY FOR THE FUTURE.Recycled fibres can be used for a number of materials including polyester, cotton and acrylic. They are a more sustainable alternative, as they take less energy, land and water to make than virgin fibres, and are often derived from products that would otherwise have gone to wasteFind out more about our sustainability guidelines and goals.
Style: Midi Dress
Sleeve Length: Short Sleeve
Length: Midi",Not Available,Dress,Dresses,Not Available
https://www.debenhams.com/product/goddiva-off-the-shoulder-knot-front-maxi_p-081921f2-4b73-46ee-8b1f-84bd4ad18e50?colour=Emerald,Off The Shoulder Knot Front Maxi,Goddiva,SKU: M5056604799524,https://media.boohoo.com/i/boohoo/m5056604799524_emerald_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,20,Emerald,"When it comes to the ultimate in elegance, this on-trendmaxi dress will take you there. Featuring an off-the-shoulder neckline, a natural waist and a thigh high slit, this dress has everything you need to steal the spotlight. This timeless number is the ideal attire for all types of special occasions; bridesmaids, prom, black tie events, charity galas and any other formal occasion. In its classiccolour, this off the shoulder number is oozing elegance, opulence and beauty! This Off The Shoulder Knot Front Maxi Dress will be a stunning eye catching addition to your wardrobe this season. Team with some statement heels, sparkling necklace and feel like the queen you are.
Style: Maxi Dress
Sleeve Length: Sleeveless","Woven, 95% Polyester 5% Elastane, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/double-second-off-shoulder-chiffon-maxi-dress_p-90c55991-6a40-4266-8d72-500060b212ce?colour=Red,Off-Shoulder Chiffon Maxi Dress,DOUBLE SECOND,SKU: M5060972561096,https://media.boohoo.com/i/boohoo/m5060972561096_red_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,Not Available,Red,"This red off shoulder maxi dress is wedding guest approved and fit for other fancy occasions. It features a lace upper body as well as thick lace straps, a gathered chiffon skirt and an invisible zip fastening.
Style: Dress
Sleeve Length: Strappy
Length: Maxi
Neckline: Off the Shoulder
Design: Plain
Fabric: Woven","Shell: 100% Polyester, Lace: 60% Cotton 40% Polyamide, Lining: 100% Polyester. Dry clean only. Model wears an 8",Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-one-shoulder-front-split-maxi-dress_p-2dcb3799-fd8a-477d-90e2-5a9a62b5368f?colour=Red,One Shoulder Front Split Maxi Dress,Goddiva,SKU: M5056604784148,https://media.boohoo.com/i/boohoo/m5056604784148_red_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,20,Red,"With the formal party season being right around the corner, Goddiva has designed this jaw-dropping long evening dress just for you. This elegant classy one shoulder front split maxi dress is everything you have ever wanted from an evening gown. In its ravishing colour, you can’t go wrong. It's on-trend one should style teamed with a front thigh split this is simply the dress of dreams. A perfect choice for bridesmaids, wedding guests, Christmas parties, prom and winter black-tie events. This edgy sexy dark blue number will be your go-to for any occasion.
Style: Maxi Dress
Sleeve Length: Sleeveless","Woven, Shell- 95% Polyester 5% Elastane, Chiffon- 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-premium-placement-lace-crepe-skirt-midi-dress_bcc03061?colour=blush,Premium Placement Lace Crepe Skirt Midi Dress,Coast,SKU: BCC03061-107-16,https://media.boohoo.com/i/boohoo/bcc03061_blush_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,149,52,65,Blush,"Made you blush. Contrasting an opulent lace bodice with a plain crepe skirt and opulent bow trim, this divine maxi dress suits atmospheric weddings to a tee. Perfect for a cluster of elegant bridesmaids, its simple silhouette and neat three-quarter sleeves refine and accentuate every body type.Style: Full Skirted DressDesign: FloralFabric: LaceLength: MidiNeckline: CrewSleeve Length: Long Sleeve
Style: Full Skirted Dress
Sleeve Length: Long Sleeve
Length: Midi","Main: 100% Polyamide. Main 2: 89% Polyester, 11% Elastane. Lining: 100% Polyester. Dry Clean Only. Length 147cm.",Dress,Dresses,Nylon
https://www.debenhams.com/product/goddiva-printed-tiered-shirt-midi-dress_p-33404327-0cf5-4e9c-bf09-7d7d2a76c18c?colour=Navy,Printed Tiered Shirt Midi Dress,Goddiva,SKU: M5056604784933,https://media.boohoo.com/i/boohoo/m5056604784933_navy_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,20,Navy,"This is one versatile piece that you need in your closet. The best part about this printed blue piece is that it can be worn for any occasion and will always look impeccable. A beautiful blend of style and comfort with this printed tiered shirt midi dress. Make a stylish statement on your next evening adventure. This dress is made from a luxurious silk fabric with a beautiful soft sheen. It has a v-neckline and long sleeves, making it the perfect piece for this season!. Pair this dark blue look with your favourite heels and you're ready to take on the party season!
Style: Midi Dress
Sleeve Length: Long Sleeve","Woven, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach",Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/goddiva-satin-wrap-knotted-midi-dress_p-fcf59398-2a43-409b-bad7-8e97c686f0a3?colour=Green,Satin Wrap Knotted Midi Dress,Goddiva,SKU: M5056604708656,https://media.boohoo.com/i/boohoo/m5056604708656_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,20,Green,"A timeless piece that is sure to get you noticed. Wear it on a casual night out with your girls or dress up for a glam date night with the man in your life. This shimmerynumber is a timeless piece that is sure to get you noticed. Wear it on a casual night out with your girls or dress up for a glam date night with the man in your life. This gorgeous wrap style is perfect for those who want to keep the decolletage covered but still feel stylish. It's an elegant neckline that isn't too revealing. The deep plunge and knot detail are simply stunning, while the satin twill fabric guarantees you a comfortable fit. This bold and daringbluemidi dress is perfect for not only nights out with friends and special date nights, it is also a winning choice for wedding guests, hen parties, birthday gatherings and any other special occasion you may have. Style it with heels and a simple clutch for a night you never want to forget!
Style: Midi Dress
Sleeve Length: Sleeveless","Knitted, 100% Polyester, Do not dry clean cold hand wash only. Cool iron on reverse. Do not bleach.",Midi Dress,Dresses,Polyester
https://www.debenhams.com/product/ever-pretty-women-s-a-line-short-sleeve-embroidery-floor-length-wedding-guest-dresses_p-6be17697-293f-4674-ab7f-df1eb81a00ab?colour=Dark%20Green,Women's A-Line Short Sleeve Embroidery Floor Length Wedding Guest Dresses,Ever Pretty,SKU: M0751514267914,https://media.boohoo.com/i/boohoo/m0751514267914_dark%20green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,65,52,Not Available,Dark Green,"Featuring a classic round neckline, ruffle sleeves, and a belt design in the waist, this stunning wedding guest dress is perfect for any wedding. The shimmery leave design also gives a romantic vibe. The maxi wedding guest dress is perfect for parties, cocktails, prom, homecoming, graduation, weddings, and any other formal affair!
Style: A-Line Dress
Sleeve Length: Short Sleeve",Polyester,A-Line Dress,Dresses,Polyester
https://www.debenhams.com/product/yumi-yumi-urban-light-blue-floral-print-kimono-midi-wrap-dress_p-3d5d444d-bebd-41bd-99a5-4ec2bd2b8fd4?colour=Light%20Blue,Yumi Urban Light Blue Floral Print Kimono Midi Wrap Dress,Yumi,SKU: M5056562223956,https://media.boohoo.com/i/boohoo/m5056562223956_light%20blue_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,5,65,52,20,Light Blue,"Featuring kimono sleeves, a flattering waist tie belt and a super cute dipped hem, this Yumi light blue floral print dress will inject a little pzaz into your closet. Wear for special occasions - just pair with strappy heels.
Style: Fit & Flare Dress
Sleeve Length: 3/4 Sleeve
Length: Midi
Neckline: V Neck
Detail: All Over Print
Design: Print
Fabric: Woven",100% Polyester. Machine Wash At 30.,Fit & Flare Dress,Dresses,Polyester
https://www.debenhams.com/product/paradox-london-glitter-nora-wide-fit-platform-t-bar-sandals_p-178f15a6-d11f-453e-b148-eeaff0ab942f?colour=Metallic%20Gold,Glitter 'Nora' Wide Fit Platform T-bar Sandals,Paradox London,SKU: M5055960610382,https://media.boohoo.com/i/boohoo/m5055960610382_metallic%20gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4.6,9,75,52.5,30,Metallic Gold,"The Paradox London wide fit Nora sandals are on a sturdy heel and platform which add elevation without compromising comfort. Diamante and mesh details add sparkle to this t-bar.
Style: Sandals
Fabric: N/A
Heel Height: High",Upper: Glitter. Lining: Synthetic. Sole: Resin. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Glitter & Mesh
https://www.debenhams.com/product/paradox-london-satin-suki-mid-heel-ankle-strap-court-shoes_p-2a4549b2-b745-4a39-90eb-f27f4de4180c?colour=Ivory,Satin 'Suki' Mid Heel Ankle Strap Court Shoes,Paradox London,SKU: M5055960624785,https://media.boohoo.com/i/boohoo/m5055960624785_ivory_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,75,52.5,30,Ivory,"The Suki open court shoes by Paradox London feature a modern sprayed flared heel and crystal detailing over the vamp. The pretty double ankle strap adds extra glamour for your special day.
Style: Court Shoes
Heel Height: Mid
Fabric: N/A",Upper: Satin. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Court Shoes,Bags & Footwear ,Satin
https://www.debenhams.com/product/paradox-london-shimmer-reba-mid-heel-ankle-strap-court-shoes_p-6f59f71f-b766-4aaf-b6da-ad4b0098e6bb?colour=Gold,Shimmer 'Reba' Mid Heel Ankle Strap Court Shoes,Paradox London,SKU: M5055960624624,https://media.boohoo.com/i/boohoo/m5055960624624_gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,3,2,75,52.5,Not Available,Gold,"Reba is a modern court shoe featuring a sprayed flared heel. The pointed toe is covered in diamantes, ensuring you're the star of the dancefloor!
Style: Court Shoes
Heel Height: Mid
Fabric: N/A",Upper: Metallic PU. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Court Shoes,Bags & Footwear ,Polyurethane
https://www.debenhams.com/product/coast-bandeau-tiered-peplum-mini-dress_bcc05512?colour=ivory,Bandeau Tiered Peplum Mini Dress,Coast,SKU: BCC05512-133-18,https://media.boohoo.com/i/boohoo/bcc05512_ivory_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,53,40,Ivory,"Part of the Coast x Sophie Habboo collection. There's something intrinsically fun when it comes to voluminous silhouettes, maybe it's the serpentine movement, or the vibrant buoyancy, one thing's for certain, a dress like this was made for the dancefloor where the layers of ruffles will come to life and steal the spotlight. TV personality and podcast presenter Sophie joins Coast to create a pre-altar edit that embraces the excitement of the hen-do and all the people that make it extra-special.
Style: A-Line Dress
Sleeve Length: Sleeveless
Length: Mini","Main:100% polyester, Lining:100%polyester. Wash at 30. Length 93cm",A-Line Dress,Dresses,Polyester
https://www.debenhams.com/product/ever-pretty-double-v-neck-floor-length-sparkly-evening-dresses-for-party_p-47da34f9-1337-4370-bd53-859bdd19a26d?colour=Dark%20Grey,Double V Neck Floor Length Sparkly Evening Dresses for Party,Ever Pretty,SKU: M0709544809352,https://media.boohoo.com/i/boohoo/m0709544809352_dark%20grey_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,53,Not Available,Dark Grey,"This evening dress features a double V neckline and an A-line skirt, while the ruching in the bust and waist creates a figure-flattering silhouette. What's better, the stardust fabrics make it the perfect dress for dancing the night away!Perfect for evening party,cocktail,prom,homecoming,graduation,weddings!
Style: A-Line Dress
Sleeve Length: Sleeveless",Polyester,A-Line Dress,Dresses,Polyester
https://www.debenhams.com/product/ever-pretty-v-neck-sleeveless-front-slit-pleated-chiffon-bridesmaid-dress_p-6314af9e-7330-42be-8b46-d0336935e9a3?colour=Burgundy,V-Neck Sleeveless Front Slit Pleated Chiffon Bridesmaid Dress,Ever Pretty,SKU: M0709544809314,https://media.boohoo.com/i/boohoo/m0709544809314_burgundy_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,53,Not Available,Burgundy,"This versatile front slit A-line evening dress will make heads turn with its cinched waist accentuating the figure and beautiful pleating. A sleeveless top with a plunging v-neck and back gives way to a flowing floor-length silhouette with a daring front side slit, making this formal chiffon dress perfect for a wedding, mother of the bride dress, and so much more.
Style: A-Line Dress
Sleeve Length: Sleeveless",Polyester,A-Line Dress,Dresses,Polyester
https://www.debenhams.com/product/oasis-plus-size-lace-puff-sleeve-v-neck-midaxi-dress_baa04018?colour=navy,Plus Size Lace Puff Sleeve V Neck Midaxi Dress,Oasis,SKU: BAA04018-148-303,https://media.boohoo.com/i/boohoo/baa04018_navy_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,53.4,40,Navy,"Style: Bridesmaid DressFabric: LaceLength: MaxiNeckline: V NeckSleeve Length: Short SleeveDiscover our full range of women's bridesmaid dresses
Style: Bridesmaid Dress
Sleeve Length: Short Sleeve
Length: Maxi",100% Polyester. Machine Wash. Model Wears S.,Bridesmaid Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-one-shoulder-satin-crepe-gown_p-8047e3e6-ab26-4f5c-b0c3-de5dd56cd9e6?colour=Brown,One Shoulder Satin Crepe Gown,Adrianna Papell,SKU: M0887873734733,https://media.boohoo.com/i/boohoo/m0887873734733_brown_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,199,53.73,73,Brown,"Our classically feminine gown crafted in a lightweight woven satin crepe is designed in a one-shoulder silhouette with a dramatic ruffled neckline. Soft pleating along the skirt provides added sway and movement. Finished with a self-tie belt and sleek side zip closure. We love this for bridesmaids, wedding guests and black-tie gala attendees.
Style: Maxi Dress
Sleeve Length: Strappy
Length: Maxi
Neckline: One Shoulder
Design: Plain
Fabric: Woven",100% Polyester. Dry Clean. Model wears a Size 8.,Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/adrianna-papell-sequin-embroidery-dress_p-49735a44-c7ff-4d72-9988-5f1700ad44ac?colour=White,Sequin Embroidery Dress,Adrianna Papell,SKU: M0196707157892,https://media.boohoo.com/i/boohoo/m0196707157892_white_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,199,53.73,73,White,"Make it a night to remember in our short cocktail dress designed with blooms of floral embroidery and hints of sequins on mesh fabric. Grosgrain ribbon shoulder straps top the flattering no waist seam silhouette and flounce hem. Sweetheart neckline. Sleek back zip closure.
Style: Mini Dress
Sleeve Length: Sleeveless
Length: Mini
Neckline: Scoop
Design: Patterned
Fabric: Knitted",100% Polyester. Dry Clean. Model wears a Size 8.,Dress,Dresses,Polyester
https://www.debenhams.com/product/double-second-lace-v-neck-layered-tulle-dress_p-22b2d56e-51a8-4f1d-82f8-25fafd36fe31?colour=Dark%20Green,Lace V-Neck Layered Tulle Dress,DOUBLE SECOND,SKU: M5060972561355,https://media.boohoo.com/i/boohoo/m5060972561355_dark%20green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,77,53.9,30,Dark Green,"This layered tulle midi design dress is bridesmaid approved and fit for fancy occasions. It boasts a delicate lace bust, a layered tulle skirt and a v-neckline in the front and back. This knee length dress is fully lined and has an invisible zip fastening.
Style: Dress
Sleeve Length: Sleeveless
Length: Midi
Neckline: V Neck
Design: Patterned
Fabric: Woven","Shell: 100% Polyester, Lace: 45% Cotton, 30%Viscose, 25% Polyamide, Lining: 100% Polyester. Dry clean only. Model wears an 8",Dress,Dresses,Not Available
https://www.debenhams.com/product/coast-embroidered-long-sleeve-maxi-dress_bcc00543?colour=ivory,Embroidered Long Sleeve Maxi Dress,Coast,SKU: BCC00543-133-16,https://media.boohoo.com/i/boohoo/bcc00543_ivory_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,159,54,66,Ivory,"Style: Full Skirted DressDesign: PlainFabric: GeorgetteLength: MaxiNeckline: Round NeckSleeve Length: 3/4 Sleeve
Style: Full Skirted Dress
Sleeve Length: 3/4 Sleeve
Length: Maxi
Neckline: Round Neck
Detail: Embroidered
Design: Plain
Fabric: Lace","MAIN 1: 100% POLYESTER. MAIN 2:75% POLYESTER, 25% POLYAMIDE. LINING: 95% POLYESTER, 5% ELASTANE. BELT: 97% POLYESTER, 3% ELASTANE. WASH AT 30.",Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-floral-lace-long-sleeved-dress_acc00993?colour=black,Floral Lace Long Sleeved Dress,Coast,SKU: ACC00993-105-16,https://media.boohoo.com/i/boohoo/acc00993_black_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,149,54,64,black,"Floral Lace Long Sleeved Dress Style: A-Line Dress
Style: A-Line Dress
Sleeve Length: Long Sleeve
Length: Mini
Neckline: Crew
Detail: Lace
Fabric: Lace",Main: 100% Polyester. Lining: 100% Polyester. Hand wash only. Length 100cm,A-Line Dress,Dresses,Polyester
https://www.debenhams.com/product/coast-plunge-neck-panelled-satin-midi-dress_bcc05577?colour=white,Plunge Neck Panelled Satin Midi Dress,Coast,SKU: BCC05577-173-16,https://media.boohoo.com/i/boohoo/bcc05577_white_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,3,1,119,54,55,White,"You name the occasion, we have the perfect dress. From maxi to mini and everything in between, find your dream dress to feel confident in. Choose classic shift dresses and flowing floor-length pieces for a timeless style, plus discover on-trend bardot and wrap dresses to wear on repeat. Style: Plunge Neck Panelled Satin Midi Dress. Ideal for: Occasion. Design: All Over Print. Model wears size UK 10 and is 5' 9"" tall.
Style: Midi Dress
Sleeve Length: Sleeveless
Length: Midi",Main: 100% Polyester. Lining: 100% Polyester. Wash at 30. Length 125cm.,Midi Dress,Dresses,Polyester
